"merchant","correlation","rank","selected"
"merchant_Phiten_5924",0.108028817668018,440,FALSE
"merchant_Promexma_5626",0.107477437569963,441,FALSE
"merchant_Gabrielas_S_Mayoreo_5347",0.107185893391628,442,FALSE
"merchant_Ann_Chery_7387",0.106819012362232,443,FALSE
"merchant_Passini_Wax_6379",0.106506191209375,444,FALSE
"merchant_Tienda_Dond_e_6979",0.106294771506248,445,FALSE
"merchant_Voglia_Mujer_6377",0.106008377602566,446,FALSE
"merchant_Matcompany_Parfum_3594",0.105696632669543,447,FALSE
"merchant_Style_Cases_2092",0.105385401975059,448,FALSE
"merchant_Fer_electronics_10981",0.104973527369266,449,FALSE
"merchant_Espinela_9985",0.10475733142477,450,FALSE
"merchant_Adriana_Olimpo_7118",0.104315879153698,451,FALSE
"merchant_Barba_Real_3829",0.103908942021976,452,FALSE
"merchant_Kaiser_9730",0.103442680116018,453,FALSE
"merchant_Smart_Bamboo_1790",0.102191974885114,454,FALSE
"merchant_Cleto_El_Influencer_2387",0.101760976915976,455,FALSE
"merchant_Geeksroom_7353",0.101286191921624,456,FALSE
"merchant_Kama_Beauty_6904",0.100736165057486,457,FALSE
"merchant_Pedacito_M_io_Ropa_Infantil_4825",0.100726300509229,458,FALSE
"merchant_At_Home_De_M_exico_6060",0.100400421816729,459,FALSE
"merchant_Proxon_11138",0.100244884234525,460,FALSE
"merchant_John_Creative_8427",0.100065894261322,461,FALSE
"merchant_Gerat_7441",0.0998814892112533,462,FALSE
"merchant_Fajas_Postpartum_Mx_6673",0.0998238731453422,463,FALSE
"merchant_Anteojer_ia_de_Barrio_8920",0.099592659271991,464,FALSE
"merchant_69_Sex_Shop_11108",0.0995631117698675,465,FALSE
"merchant_Zen_Natura_5548",0.0990039232378221,466,FALSE
"merchant_Probell_8434",0.0986097510957018,467,FALSE
"merchant_Eya_s_Plata_Mexicana_8021",0.0977797297920007,468,FALSE
"merchant_Filomania_5873",0.0975586431785575,469,FALSE
"merchant_CortArte_Sale_Barber_Supply_5958",0.097322701162965,470,FALSE
"merchant_Moca_Cosmeticos_7738",0.0966959225205632,471,FALSE
"merchant_P_olux_C_astor_7950",0.0966329957902948,472,FALSE
"merchant_Totto_3326",0.096194818238008,473,FALSE
"merchant_Blush_Bar_8575",0.0961600039931451,474,FALSE
"merchant_Be_Fashion_Store_On_6342",0.0958359823036087,475,FALSE
"merchant_Xades_6510",0.0957466901189263,476,FALSE
"merchant_Porfirio_2190",0.0957086039678655,477,FALSE
"merchant_Boca_Rosa_909",0.0952875770397242,478,FALSE
"merchant_Exotik_Store_2392",0.0950695738864146,479,FALSE
"merchant_Choiz_10745",0.0947026415382389,480,FALSE
"merchant_Tienda_Pumas_6660",0.0946812417626399,481,FALSE
"merchant_Bmsnkrs_3822",0.0946179751682639,482,FALSE
"merchant_Boutique_Mirel_6027",0.0945023249496696,483,FALSE
"merchant_BEAUTYBUY_MX_2855",0.0944551769275989,484,FALSE
"merchant_Amapola_Jewelry_Online_3509",0.0942450136540733,485,FALSE
"merchant_Jenin_home_576",0.0942241745633846,486,FALSE
"merchant_Belle_queen_cosmetics_1842",0.0939213720116272,487,FALSE
"merchant_Cascos_y_Accesorios_6742",0.0937402972861527,488,FALSE
"merchant_ROMANA_6119",0.093630625046338,489,FALSE
"merchant_Forever_for_me_10999",0.093116273226727,490,FALSE
"merchant_Clickderma_6909",0.0927629972216674,491,FALSE
"merchant_La_Marina_9630",0.0924196706759129,492,FALSE
"merchant_Fans_Shop_7960",0.0922209623387786,493,FALSE
"merchant_Tool_Town_Ferreteria_3194",0.092216250923851,494,FALSE
"merchant_Flux_La_Popular_10534",0.0917185723430063,495,FALSE
"merchant_Sofia_Cocina_11078",0.091644812992113,496,FALSE
"merchant_Colday_Cafe_10608",0.0915905368669706,497,FALSE
"merchant_Bizzarro_7535",0.0914465268427388,498,FALSE
"merchant_Beyond_vitamins_3459",0.0914227280519285,499,FALSE
"merchant_PAMBOLEROS_ONLINE_SA_DE_CV_10912",0.0908765866351472,500,FALSE
"merchant_Abba_Joyas_10842",0.0907375028646109,501,FALSE
"merchant_Kenneth_Cole_10261",0.0905685665670956,502,FALSE
"merchant_BlueRoom_Shopify_11140",0.0901104560940118,503,FALSE
"merchant_Cosm_eticos_A_La_Moda_6619",0.0897661018684112,504,FALSE
"merchant_Luna_Segura_8265",0.0895078530777621,505,FALSE
"merchant_FULZA_10055",0.0893741309652744,506,FALSE
"merchant_Suburbios_Skate_5376",0.0892064089892648,507,FALSE
"merchant_SQUALO_7665",0.0890461139499691,508,FALSE
"merchant_Coco_cute_8458",0.0890340496444977,509,FALSE
"merchant_Chochofy_2984",0.088306907552881,510,FALSE
"merchant_Vitamin_Depot_8976",0.0881961660585712,511,FALSE
"merchant_Klyns_6208",0.0879533798014597,512,FALSE
"merchant_Discus_R_io_Amazon_5024",0.0878751733841259,513,FALSE
"merchant_Nikla_Eroteca_4704",0.0877964889736085,514,FALSE
"merchant_Afrodita_Sexshop_2985",0.087724648567605,515,FALSE
"merchant_BERRENDO_9129",0.0876194453195592,516,FALSE
"merchant_El_Alambique_6676",0.087546328571524,517,FALSE
"merchant_Eviter_9586",0.0875043671317285,518,FALSE
"merchant_Babybeb_e_3085",0.0870460926028932,519,FALSE
"merchant_Enjoy_It_5417",0.0868085143124528,520,FALSE
"merchant_RCA_MEX_2736",0.0865017890966411,521,FALSE
"merchant_HEREDIA_CLOTHING_7209",0.0864149000512954,522,FALSE
"merchant_Flux_Jewels_8125",0.0861999646307983,523,FALSE
"merchant_Cali_Jeans_5464",0.0860852506139597,524,FALSE
"merchant_NEIGUAN_ACUPUNTURA_813",0.0860240851211412,525,FALSE
"merchant_Julietaurel_834",0.0859280755835614,526,FALSE
"merchant_Coqueta_y_Audaz_241",0.0853913966454795,527,FALSE
"merchant_K_Mita_11761",0.0853669857374942,528,FALSE
"merchant_malditosdados_4862",0.0850430960808871,529,FALSE
"merchant_Aroma_de_Jeque_9694",0.0849042068292835,530,FALSE
"merchant_Ana_Monterrey_3742",0.0847380809449833,531,FALSE
"merchant_Sport_Palace_2432",0.0844168453829295,532,FALSE
"merchant_tocidos46_mx_6476",0.084366046577108,533,FALSE
"merchant_TicketPoint_9766",0.0843380656881301,534,FALSE
"merchant_Picochulo_10432",0.0841184002612649,535,FALSE
"merchant_John_Henry_10863",0.0841161207751513,536,FALSE
"merchant_SEDUCTA_10381",0.0836085370974339,537,FALSE
"merchant_Soy_Parrillero_6259",0.0835919365153301,538,FALSE
"merchant_Construrama_Materiales_Allende_5466",0.0834504835076581,539,FALSE
"merchant_Knova_6991",0.0828077878586064,540,FALSE
"merchant_STRADE_10285",0.0825655737804007,541,FALSE
"merchant_autopartes_tienda_6077",0.0824563258033948,542,FALSE
"merchant_Duplan_2252",0.0823857706228022,543,FALSE
"merchant_B_ela_Home_6945",0.0820667963012152,544,FALSE
"merchant_Bolsas_Nueva_Imagen_6766",0.0820650111203062,545,FALSE
"merchant_Corazon_con_corazon_7213",0.081901013964085,546,FALSE
"merchant_Mommy_lunches_2955",0.081829137635576,547,FALSE
"merchant_Farito_Calzado_7420",0.0798641616331422,548,FALSE
"merchant_Dp_Directo_10280",0.079829002903491,549,FALSE
"merchant_Estuyo_5444",0.0796394347012555,550,FALSE
"merchant_OPTICA_LUCY_1215",0.0796279205274106,551,FALSE
"merchant_Shaddaii_Boutique_5122",0.0796026664049333,552,FALSE
"merchant_Daewoo_Store_8930",0.0793419008107422,553,FALSE
"merchant_Oh_la_la_Di_creations_3493",0.0790264548818772,554,FALSE
"merchant_Detodito_9675",0.0785186031665953,555,FALSE
"merchant_URBANFIT_SHOES_2279",0.0785186031665953,556,FALSE
"merchant_KUUBPETS_10020",0.0781329019992622,557,FALSE
"merchant_Shogun_10612",0.0779277561221393,558,FALSE
"merchant_Alrid_7186",0.0776999728954143,559,FALSE
"merchant_Alysh_10167",0.0774800412922896,560,FALSE
"merchant_Alta_Pinta_10219",0.0772085826673961,561,FALSE
"merchant_Savage_Monkey_8912",0.0772004382386565,562,FALSE
"merchant_Karita_Koreana_5145",0.076876042766658,563,FALSE
"merchant_Outlet_Shoes_Mx_320",0.0765470899732042,564,FALSE
"merchant_Muebles_Marr_on_on_10770",0.0755235019903399,565,FALSE
"merchant_Tsk_Creations_9805",0.0755235019903399,566,FALSE
"merchant_Perfumes_EBC_9105",0.0753333715731819,567,FALSE
"merchant_Bruval_3590",0.0750036330870896,568,FALSE
"merchant_MARTIDERM_7279",0.0749893555513391,569,FALSE
"merchant_Sof_ia_Brow_6741",0.0749745731019582,570,FALSE
"merchant_Fussion_Members_10209",0.0748011530886074,571,FALSE
"merchant_Zapater_ias_Candy_4915",0.0747926507919635,572,FALSE
"merchant_Begonias_10860",0.0746777514978747,573,FALSE
"merchant_Cadabra_Books_10212",0.0743948047072077,574,FALSE
"merchant_MON_BLEU_8388",0.0743022155434513,575,FALSE
"merchant_Natalia_Bojalil_1123",0.0742013333158354,576,FALSE
"merchant_Retro_Super_Future_7152",0.0740113870215016,577,FALSE
"merchant_Bolsas_Leon_5288",0.0736833157453378,578,FALSE
"merchant_Dosgracias_Mx_29813",0.0733770098667159,579,FALSE
"merchant_Tooys_4873",0.0732271323669613,580,FALSE
"merchant_MINNA_6934",0.0731808313748187,581,FALSE
"merchant_MIKA_JAB_ON_ARTESANAL_10836",0.0729210855580392,582,FALSE
"merchant_Shizi_Shop_11189",0.0729210855580391,583,FALSE
"merchant_Nuuk_Concept_8909",0.0727862764712717,584,FALSE
"merchant_KOV_PARTS_8380",0.0726221537020695,585,FALSE
"merchant_Seven_Jeans_5234",0.0724793415759738,586,FALSE
"merchant_Yiyi_Beauty_11309",0.0720658634280656,587,FALSE
"merchant_Top_Nails_On_11102",0.0720042576234091,588,FALSE
"merchant_Lumen_7345",0.0719667494553787,589,FALSE
"merchant_Aligo_Beauty_9269",0.0717103515647002,590,FALSE
"merchant_Minu_Kokone_1668",0.0715600112316808,591,FALSE
"merchant_Kings_Shoes_6451",0.0712903839969928,592,FALSE
"merchant_Master_Holder_614",0.0712802373852521,593,FALSE
"merchant_Red_lemon_7867",0.0710946913084948,594,FALSE
"merchant_Alfa_Leather_9796",0.07108039567074,595,FALSE
"merchant_NIPSKIN_11211",0.0707916436284665,596,FALSE
"merchant_New_Era_Cap_Online_11315",0.0704802336252594,597,FALSE
"merchant_MoraMora_9701",0.0703816870194893,598,FALSE
"merchant_Construrama_Crimolsa_8225",0.070122326753761,599,FALSE
"merchant_KINGSMAN_11976",0.070122326753761,600,FALSE
"merchant_Om_style_mexico_9747",0.0695955269395738,601,FALSE
"merchant_GENETIC_SPORTS_8298",0.0695816360443149,602,FALSE
"merchant_Topicerm_7277",0.069566570019998,603,FALSE
"merchant_Alexanders_King_6785",0.0695024752766061,604,FALSE
"merchant_BOPSHIT_30206",0.069380351243123,605,FALSE
"merchant_Shinsekai_Manga_Y_C_omic_6275",0.0693476188053729,606,FALSE
"merchant_Gerardo_Ars_Collection_5086",0.0692466892461519,607,FALSE
"merchant_Alpha_Tenis_7059",0.0686753100940125,608,FALSE
"merchant_DANIEL_ESPINOSA_JEWELRY_10435",0.0685182453518312,609,FALSE
"merchant_CALZADO_AVITECK_9106",0.0679394647877939,610,FALSE
"merchant_True_Shop_9120",0.0676336025830883,611,FALSE
"merchant_AG_BOX_10926",0.0673235679494832,612,FALSE
"merchant_Zohari_7667",0.0673235679494832,613,FALSE
"merchant_Casa_Artemisa_7920",0.0673235679494832,614,FALSE
"merchant_Manifesta_7115",0.0673235679494832,615,FALSE
"merchant_TODEKA_outlet_7798",0.0673235679494832,616,FALSE
"merchant_D_Pallet_437",0.067323567949483,617,FALSE
"merchant_LLano_de_la_Torre_11194",0.067323567949483,618,FALSE
"merchant_Vero_Arome_10723",0.067323567949483,619,FALSE
"merchant_Esencia_Mental_9820",0.0672988894942803,620,FALSE
"merchant_Tornagris_8025",0.0666995445196633,621,FALSE
"merchant_Cardela_1203",0.0665419919506667,622,FALSE
"merchant_Master_6511",0.0664992630824041,623,FALSE
"merchant_Hobbiton_Games_195",0.0659577629226969,624,FALSE
"merchant_Refaccionaria_Jhoan_2276",0.0658497816151719,625,FALSE
"merchant_Ferreter_ias_Witzi_308",0.0657833264386227,626,FALSE
"merchant_Charms_More_10448",0.0656521428847861,627,FALSE
"merchant_Akibara_Xpress_On_5008",0.0655456771173134,628,FALSE
"merchant_Brucha_10826",0.0652254001176745,629,FALSE
"merchant_vavicosmetics_4881",0.0651790933971482,630,FALSE
"merchant_Mi_Padel_10659",0.0651210712757034,631,FALSE
"merchant_O_Store_370",0.0650792228058746,632,FALSE
"merchant_Bioteckpharma_8783",0.0649463556049967,633,FALSE
"merchant_Black_Room_6691",0.064524809145205,634,FALSE
"merchant_Koelleza_6923",0.0644455477756316,635,FALSE
"merchant_IMAGINE_BEAUTY_8780",0.0639562512757658,636,FALSE
"merchant_PA_NALEANDO_3357",0.063669232259426,637,FALSE
"merchant_Shipping_Beauty_7008",0.0636349809445645,638,FALSE
"merchant_Bastetpurr_7429",0.0636330297143626,639,FALSE
"merchant_MORITA_S_BOUTIQUE_10982",0.0635653449634085,640,FALSE
"merchant_Reverse_Rewind_10220",0.0634589010920857,641,FALSE
"merchant_NO_NAME_8952",0.0634589010920857,642,FALSE
"merchant_La_Mala_Shoes_7870",0.0634589010920855,643,FALSE
"merchant_Linda_5785",0.0632900353217865,644,FALSE
"merchant_Em_Custom_Studios_560",0.0632246388125559,645,FALSE
"merchant_Alfa_Delta_11212",0.0630758432754689,646,FALSE
"merchant_BINDEN_6477",0.0626238941822728,647,FALSE
"merchant_GH_Celulares_11000",0.0623675425979652,648,FALSE
"merchant_Acero_Plata_833",0.0622841163487475,649,FALSE
"merchant_Sport_Caps_11832",0.0618385793782968,650,FALSE
"merchant_Body_Fit_Mazatlan_9787",0.0618214850476578,651,FALSE
"merchant_Motoredge_6740",0.0616512843350331,652,FALSE
"merchant_Deportes_Guerra_1174",0.0612173381029573,653,FALSE
"merchant_Atleticos_Online_4269",0.0610669969603296,654,FALSE
"merchant_Simon_e_6130",0.0607666895918867,655,FALSE
"merchant_Libros_Reyes_820",0.0602949106316162,656,FALSE
"merchant_Arpar_1080",0.0601019403203801,657,FALSE
"merchant_Peach_Skin_6788",0.0596695389557034,658,FALSE
"merchant_MODEROF_11227",0.0593887046841409,659,FALSE
"merchant_Guitar_Depot_MX_10725",0.0593634441532225,660,FALSE
"merchant_Sportsmed_5677",0.0583104148242331,661,FALSE
"merchant_Black_Flys_Mexico_11519",0.0582393738606082,662,FALSE
"merchant_La_casa_de_la_carcasa_7364",0.057872023822908,663,FALSE
"merchant_DHARMALINE_8202",0.057697450931242,664,FALSE
"merchant_Siero_6254",0.057687793576374,665,FALSE
"merchant_Brunomenswear_6325",0.0576079837104043,666,FALSE
"merchant_Bellaterra_Mexico_11041",0.0574172606089535,667,FALSE
"merchant_Derma_Medina_10441",0.0569573323760751,668,FALSE
"merchant_BC_Beauty_and_more_4555",0.056804854331052,669,FALSE
"merchant_The_Everyday_Lab_10941",0.0564982800810226,670,FALSE
"merchant_Stellium_Jewellery_7042",0.0563912107164463,671,FALSE
"merchant_www_cuteshop_mx_126",0.0560821375090382,672,FALSE
"merchant_Everest_Eyewear_6720",0.0557060481970444,673,FALSE
"merchant_Mariscal_10864",0.0555461462773366,674,FALSE
"merchant_Soleil_Hair_M_exico_9719",0.0553572925231415,675,FALSE
"merchant_Meriti_Cosmetics_6910",0.0552725967467606,676,FALSE
"merchant_The_K_Beauty_Store_10178",0.054794219868636,677,FALSE
"merchant_Exclusivas_Marcel_La_Zapater_ia_5970",0.0543928814046499,678,FALSE
"merchant_La_Casa_del_Vaquero_6512",0.0542385192430476,679,FALSE
"merchant_BOTINES_ROEL_Online_5176",0.0537369708093526,680,FALSE
"merchant_Feel_Sports_388",0.0537243028177149,681,FALSE
"merchant_Nature_Fit_Mx_9654",0.0536768040422686,682,FALSE
"merchant_iShop_10558",0.0536418447671167,683,FALSE
"merchant_Toms_8072",0.0536104192476729,684,FALSE
"merchant_All_In_Men_10255",0.0535571697094972,685,FALSE
"merchant_Cexy_boutique_11303",0.0533297739280928,686,FALSE
"merchant_Yale_On_10874",0.0528626465148248,687,FALSE
"merchant_Dabalash_Nacional_9281",0.0523945520928535,688,FALSE
"merchant_Baby_Lux_10242",0.0523491089675126,689,FALSE
"merchant_Fajas_Melibelt_11505",0.0522261487363398,690,FALSE
"merchant_Streamerch_2230",0.052110142077474,691,FALSE
"merchant_GYMKER_10194",0.0520346731753275,692,FALSE
"merchant_PupilentesYA_4276",0.0517482814026441,693,FALSE
"merchant_Vestiq_Accesorios_3723",0.0517043038084492,694,FALSE
"merchant_Liunails_Mx_5875",0.0516654215598895,695,FALSE
"merchant_Supa_Fresh_4843",0.0515011245478439,696,FALSE
"merchant_Aora_Makeup_9777",0.0514074636041421,697,FALSE
"merchant_RUNFIT_11264",0.0512194469016641,698,FALSE
"merchant_Fixoem_5538",0.0511188989258378,699,FALSE
"merchant_Accesorios_Rubi_4323",0.0510365646529805,700,FALSE
"merchant_Saba_12326",0.0507773404078286,701,FALSE
"merchant_Tzasn_a_5817",0.0506779240812099,702,FALSE
"merchant_EVERLAST_6335",0.0503741656078263,703,FALSE
"merchant_MERAKI_6735",0.0501949654928289,704,FALSE
"merchant_ZiggyToys_7129",0.0501094289829226,705,FALSE
"merchant_Grupo_Yuyin_8121",0.0495673036564234,706,FALSE
"merchant_LIMITED_EDITION_300",0.0494845185977423,707,FALSE
"merchant_Beaters_Mexico_8024",0.0494440706573411,708,FALSE
"merchant_Tnf_2064",0.0493544906863304,709,FALSE
"merchant_Descendiente_4751",0.0490737829533452,710,FALSE
"merchant_Ocasi_on_com_10909",0.0489175765459528,711,FALSE
"merchant_Mi_moto_719",0.0488774156496194,712,FALSE
"merchant_Ferredescuentos_On_12421",0.0488760056679862,713,FALSE
"merchant_Mada_3021",0.0487545305281572,714,FALSE
"merchant_Cloe_3436",0.0486839718575923,715,FALSE
"merchant_Se_nor_Retro_7421",0.0482718831534526,716,FALSE
"merchant_Centro_Llantero_7290",0.0480841719920811,717,FALSE
"merchant_Shift_Coffee_10176",0.0479461791377089,718,FALSE
"merchant_Rodeo_West_10163",0.0477790666797262,719,FALSE
"merchant_Oster_11341",0.0477322563195367,720,FALSE
"merchant_PATCE_ON_29645",0.0477322563195364,721,FALSE
"merchant_Goblin_Depot_1377",0.0476305658073335,722,FALSE
"merchant_Fana_Bolsos_4812",0.0473795079674547,723,FALSE
"merchant_Skullhardy_7123",0.0473036066346577,724,FALSE
"merchant_Lyard_6830",0.0470725197076696,725,FALSE
"merchant_Mobica_8793",0.047059112037255,726,FALSE
"merchant_Santuario_Juegos_Y_Coleccionables_7423",0.0469265396790923,727,FALSE
"merchant_Negro_Pasi_on_3386",0.0468190362063086,728,FALSE
"merchant_Dabalash_10289",0.0467232049464358,729,FALSE
"merchant_Ferre_Profesional_6666",0.0463372994045817,730,FALSE
"merchant_Ferreter_ia_Tauber_5993",0.0460208773601928,731,FALSE
"merchant_Elleebana_9092",0.0457973213003967,732,FALSE
"merchant_Nova_Closet_Boutique_9827",0.0457973213003966,733,FALSE
"merchant_Sistta_11179",0.0457973213003966,734,FALSE
"merchant_Mockingbird_6070",0.0456353622404087,735,FALSE
"merchant_REINA_DIAZ_9097",0.045485327338288,736,FALSE
"merchant_Rudos_1521",0.0454003995015661,737,FALSE
"merchant_KLEOS_MX_29814",0.0452484438114847,738,FALSE
"merchant_Teteshoose_5786",0.0452484438114845,739,FALSE
"merchant_SATOR_11098",0.0452484438114844,740,FALSE
"merchant_Nasty_Sneakers_10275",0.0452088105172074,741,FALSE
"merchant_HappyToc_11137",0.0449334975152587,742,FALSE
"merchant_Pon_tu_granito_8111",0.0449334975152587,743,FALSE
"merchant_NEA_11326",0.0449334975152587,744,FALSE
"merchant_La_Camiser_ia_9104",0.044668302590792,745,FALSE
"merchant_La_Ola_Moda_6875",0.0445838459300753,746,FALSE
"merchant_JORHELITOS_S_A_DE_C_V_6928",0.0445519865296642,747,FALSE
"merchant_Onze_Ventuno_9986",0.0443950229991317,748,FALSE
"merchant_Soho_9583",0.0440833960584592,749,FALSE
"merchant_FAJAS_COLOMBIANAS_FORMA_TU_CUERPO_10505",0.0439533076273141,750,FALSE
"merchant_Luxor_Cosmetics_9394",0.0439073266020525,751,FALSE
"merchant_Papa_Colch_on_8573",0.0438155759210671,752,FALSE
"merchant_Toro_5178",0.0434020701897697,753,FALSE
"merchant_GFS_Biker_Shop_ONLINE_11581",0.0431875290782959,754,FALSE
"merchant_Anabolic_2954",0.0429544422631245,755,FALSE
"merchant_Glow_Store_8677",0.0429156728909181,756,FALSE
"merchant_Fussion_Acustic_10208",0.0427484822552745,757,FALSE
"merchant_Be_Gorgeous_6901",0.0423947188128309,758,FALSE
"merchant_Acctech_Store_10875",0.0423947188128308,759,FALSE
"merchant_Margo_Activewear_10778",0.0421347387109806,760,FALSE
"merchant_Distribuidora_de_Perfumes_Virdos_7469",0.0419255622098161,761,FALSE
"merchant_La_Farmascota_2242",0.0419230789292779,762,FALSE
"merchant_Wonu_11501",0.0418778682970448,763,FALSE
"merchant_Jemi_Cosmeticos_4161",0.0418746255860998,764,FALSE
"merchant_Ferreteria_la_Obra_10707",0.0416061259259678,765,FALSE
"merchant_Remi_Arcade_6404",0.0414154936773987,766,FALSE
"merchant_Ypsos_Sports_6761",0.0412074600156488,767,FALSE
"merchant_Soltek_3876",0.0411700753314913,768,FALSE
"merchant_TUTARE_7282",0.0409421742305156,769,FALSE
"merchant_Peak_Sport_8206",0.0409421742305155,770,FALSE
"merchant_AW_SPORTS_8870",0.0401940720682486,771,FALSE
"merchant_DUQUE_DI_GALLIANO_ONLINE_4439",0.0401940720682485,772,FALSE
"merchant_Stands_DF_8127",0.0399235971686277,773,FALSE
"merchant_Kinumi_4924",0.039852085162408,774,FALSE
"merchant_KBotanas_Somos_La_Mejor_Botana_376",0.0391408271387379,775,FALSE
"merchant_Nautilus_Pets_3588",0.0390457001762953,776,FALSE
"merchant_Flavorstone_7375",0.0386706207385589,777,FALSE
"merchant_Flux_BillPocket_10531",0.0385922132345118,778,FALSE
"merchant_ZAPATERIAS_FRED_10913",0.0385046030217223,779,FALSE
"merchant_Quenut_252",0.0383453374410805,780,FALSE
"merchant_Fm_Boutique_6612",0.0382934931028715,781,FALSE
"merchant_Tu_Maquillaje_8643",0.0381389369969027,782,FALSE
"merchant_Codigo_Menstrual_10451",0.0380884289265346,783,FALSE
"merchant_JA_LEATHER_12408",0.0379115765286575,784,FALSE
"merchant_Miel_de_Fuego_10251",0.0378963547737198,785,FALSE
"merchant_Calipso_Swimwear_10551",0.0378703397830784,786,FALSE
"merchant_RUTZ_MX_10932",0.0377106565837602,787,FALSE
"merchant_Shark_M_exico_8759",0.0375486840432695,788,FALSE
"merchant_Gymco_Sport_Wear_11062",0.0375337536714645,789,FALSE
"merchant_Rams_Cottons_8065",0.0375337536714644,790,FALSE
"merchant_Angels_Fashion_10591",0.037440758347551,791,FALSE
"merchant_Carbonyko_7679",0.0372350154404821,792,FALSE
"merchant_Betherace_6166",0.0369680801452149,793,FALSE
"merchant_MaProDerm_5041",0.0369562678111051,794,FALSE
"merchant_Studio_Malek_7187",0.0368435588928716,795,FALSE
"merchant_Top_Original_10192",0.0368435588928716,796,FALSE
"merchant_Mono_Store_6459",0.0365372211024245,797,FALSE
"merchant_Pola_Pola_7645",0.0365372211024245,798,FALSE
"merchant_Malvali_10962",0.0365372211024245,799,FALSE
"merchant_Luca_Labs_11314",0.0365372211024245,800,FALSE
"merchant_Veel_Fashion_Vibes_9053",0.0365372211024245,801,FALSE
"merchant_Xperiencias_Desafio_11331",0.0365372211024244,802,FALSE
"merchant_STKM_COMPANY_612",0.036312267637302,803,FALSE
"merchant_Gettoshopmx_4776",0.036044301984279,804,FALSE
"merchant_Armario_Obscuro_1539",0.0356186167017827,805,FALSE
"merchant_SKULL_BORNED_4193",0.0355991905224099,806,FALSE
"merchant_Perfumes_de_Marca_10553",0.0355437122014044,807,FALSE
"merchant_Circulo_de_belleza_3312",0.0352939646749018,808,FALSE
"merchant_Servillantas_7_leguas_9685",0.0349877850151656,809,FALSE
"merchant_Yessi_zapatos_10911",0.034950012268093,810,FALSE
"merchant_New_Age_Electronic_86",0.0349056805453934,811,FALSE
"merchant_Sombreros_Westeros_8597",0.0347319110654236,812,FALSE
"merchant_MDH_Sports_8787",0.0346592133080743,813,FALSE
"merchant_CONCRETE_9999",0.0345422198004778,814,FALSE
"merchant_Mascotimart_7255",0.0344255804219832,815,FALSE
"merchant_Be_Meow_6848",0.034204973606636,816,FALSE
"merchant_Cary_bebe_7739",0.0341768276968387,817,FALSE
"merchant_MAKO_KOREAN_MAKEUP_10597",0.0341275094199096,818,FALSE
"merchant_A_Nails_7599",0.0339886628581832,819,FALSE
"merchant_ELBA_bolsas_mayoreo_4150",0.0338558024717524,820,FALSE
"merchant_Electric_Neon_7397",0.0337432665274777,821,FALSE
"merchant_Attipas_M_exico_425",0.0337384622981464,822,FALSE
"merchant_Galloreef_4507",0.0337384622981464,823,FALSE
"merchant_Pinkuredi_3560",0.0337384622981464,824,FALSE
"merchant_Elven_Mx_6718",0.0336867702009883,825,FALSE
"merchant_23_45_Air_time_Online_5239",0.0330678268397413,826,FALSE
"merchant_Lotto_Sport_257",0.0328921164543281,827,FALSE
"merchant_Stylos_6903",0.0327820227405918,828,FALSE
"merchant_RMOdelismo_305",0.0327540458935724,829,FALSE
"merchant_Kira_5015",0.0327257087049166,830,FALSE
"merchant_NOCK_ACCESORIOS_9124",0.0326556383518671,831,FALSE
"merchant_Luna_Hernandez_3662",0.0325197754368267,832,FALSE
"merchant_RSurtibelleza_10344",0.0321384788731596,833,FALSE
"merchant_Ajvapes_MX_4798",0.0317711826491027,834,FALSE
"merchant_Sotomonte_Casa_Magna_7643",0.0317079638081277,835,FALSE
"merchant_JABS_MOTO_9973",0.0316636523522134,836,FALSE
"merchant_OFF_THE_BOOK_11103",0.0314422310706764,837,FALSE
"merchant_Nessie_s_Collections_4731",0.0314422310706762,838,FALSE
"merchant_Motola_2240",0.0314120943189913,839,FALSE
"merchant_En_La_Tiendita_3022",0.0310524668163091,840,FALSE
"merchant_KOENA_11277",0.0310524668163091,841,FALSE
"merchant_Chicona_6597",0.0309397034938684,842,FALSE
"merchant_Crochet_7294",0.030801102046613,843,FALSE
"merchant_Denicolas_Eyewear_6989",0.0304650300190132,844,FALSE
"merchant_Gyeon_MX_8999",0.0299433582657602,845,FALSE
"merchant_ANGELOZANO_9786",0.0299433582657602,846,FALSE
"merchant_Dadida_Cosmetics_2312",0.0297088623836858,847,FALSE
"merchant_AGONGYM_11216",0.0296982885446547,848,FALSE
"merchant_Smart_Shoe_11157",0.0294137650071949,849,FALSE
"merchant_HappyVet_6807",0.0293885340641018,850,FALSE
"merchant_Allweek_1702",0.0292920947866113,851,FALSE
"merchant_Aretina_8326",0.0290757318586631,852,FALSE
"merchant_The_Style_Rack_7542",0.0284040347073433,853,FALSE
"merchant_Cindel_6387",0.0282730763466635,854,FALSE
"merchant_Correa_Gamin_10156",0.0281409446895904,855,FALSE
"merchant_Pina_Cosmetics_9662",0.0281409446895904,856,FALSE
"merchant_Ultralacio_8291",0.0281409446895903,857,FALSE
"merchant_Sierra_Verde_7747",0.0281409446895903,858,FALSE
"merchant_DP_HOME_11029",0.0281409446895901,859,FALSE
"merchant_IRIS_BONILLA_SHOES_12496",0.0279616128864307,860,FALSE
"merchant_Pulso_M_edico_9389",0.0279616128864307,861,FALSE
"merchant_Botas_el_tio_9319",0.0269518133364361,862,FALSE
